Word count limit ratio,Long sentences,Voice,Tense,Spell errors,Grammatical Errors,SS Essay,SS Topic Essay,Score,Essay ID,Essay Set
0.12,0.296296296,0.955555556,0.661971831,0.015306122,0.00255102,0.272600669,0.240128481,11,275,1
0.245714286,0.411764706,1,0.689655172,0.034090909,0.022727273,0.361467845,0.209004695,8,276,1
0.194285714,0.565217391,1,0.464788732,0.019138756,0.011961722,0.238382453,0.248214933,9,277,1
0.14,0.318181818,1,0.634920635,0.023255814,0.013289037,0.240891227,0.216314459,8,278,1
0.242857143,0.176470588,0.906976744,0.530864198,0.013793103,0.006896552,0.226875944,0.208169368,10,279,1
0.137142857,0.205882353,1,0.492753623,0.020100503,0.007537688,0.220822241,0.223319466,10,280,1
0.365714286,0.375,1,0.631578947,0,0.036036036,0.353500904,0.281170019,7,281,1
0.105714286,0.5,0.974358974,0.58490566,0.041533546,0.012779553,0.287065676,0.270414711,8,282,1
0.362857143,0.636363636,1,0.472727273,0.02690583,0.01793722,0.307717423,0.221988503,6,283,1
0.125714286,0.533333333,1,0.523809524,0.039215686,0.022875817,0.296252896,0.255606861,8,284,1
0.571428571,0.551724138,0.969230769,0.446601942,0.030909091,0.021818182,0.215266068,0.220303072,11,285,1
0.822857143,0.5,0.8,0.454545455,0.016129032,0.016129032,0.257061187,0.243965113,4,286,1
0.571428571,0.5,1,0.504201681,0.043636364,0.027272727,0.25136991,0.213924903,12,287,1
0.02,0.230769231,1,0.579710145,0.064139942,0.005830904,0.270491453,0.214105814,8,288,1
0.142857143,0.571428571,0.886363636,0.541176471,0.0225,0.015,0.308642949,0.27109494,10,289,1
0.534285714,0.551724138,1,0.575471698,0.009310987,0.00744879,0.222952435,0.23989918,11,290,1
0.248571429,0.3125,1,0.460674157,0.036613272,0.004576659,0.238735488,0.238675972,11,291,1
0.488571429,0.305555556,0.964285714,0.421568627,0.030710173,0.013435701,0.220895716,0.20021889,11,292,1
0.351428571,0.352941176,1,0.454545455,0.035242291,0.022026432,0.300569926,0.237936076,8,293,1
0.32,0.461538462,0.962962963,0.494736842,0.062770563,0.019480519,0.299820638,0.235024417,10,294,1
0.014285714,0.36,1,0.647058824,0.046376812,0.055072464,0.218393385,0.225964204,10,295,1
0.44,0.739130435,0.987179487,0.627272727,0.025793651,0.023809524,0.358425958,0.228417421,10,296,1
0.331428571,0.482758621,0.981818182,0.530120482,0.066523605,0.021459227,0.216701392,0.209996673,9,297,1
0.077142857,0.461538462,1,0.492957746,0.00795756,0.021220159,0.29183415,0.275043551,8,298,1
0.057142857,0.380952381,0.977272727,0.514285714,0.009090909,0.009090909,0.311336094,0.255957398,8,299,1
0.385714286,0.289473684,0.983333333,0.52293578,0.026804124,0.020618557,0.179501861,0.184139931,8,300,1
0.014285714,0.310344828,0.95,0.65,0.033802817,0.042253521,0.257178126,0.19071563,9,301,1
0.637142857,0.244444444,0.909090909,0.442307692,0.036649215,0.008726003,0.244501018,0.209480312,10,302,1
0.262857143,0.428571429,0.962962963,0.612903226,0.022624434,0.029411765,0.230994526,0.219353189,10,303,1
0.511428571,0.653846154,1,0.580952381,0.051039698,0.04536862,0.274990102,0.243092434,9,304,1
0.377142857,0.615384615,1,0.643678161,0.010373444,0.041493776,0.288736705,0.2228701,10,305,1
0.285714286,0.419354839,1,0.601941748,0.033333333,0.02,0.250734983,0.231836836,8,306,1
0.042857143,0.269230769,0.945945946,0.697368421,0.011940299,0.035820896,0.236587647,0.207185186,9,307,1
0.637142857,1,0.947368421,0.484848485,0.094488189,0.039370079,0.528497942,0.272177146,6,308,1
0.137142857,0.764705882,0.957446809,0.576470588,0.065326633,0.035175879,0.300277176,0.295495649,9,309,1
0.042857143,0.588235294,0.909090909,0.584615385,0.073972603,0.01369863,0.311141078,0.234738041,10,310,1
0.008571429,0.296296296,1,0.476190476,0.014164306,0.019830028,0.215761984,0.192685889,9,311,1
0.334285714,0.25,1,0.481481481,0.0472103,0.008583691,0.367927209,0.201951127,7,312,1
0.028571429,0.476190476,0.930232558,0.586666667,0.038888889,0.016666667,0.236920141,0.227058205,9,314,1
0.194285714,0.409090909,0.944444444,0.652777778,0.0215311,0.009569378,0.304689482,0.267860722,10,315,1
0.534285714,0.551724138,0.964912281,0.519230769,0.018621974,0.005586592,0.272777244,0.257801123,9,316,1
0.402857143,0.363636364,0.952380952,0.616071429,0.028513238,0.00610998,0.329645797,0.234015013,10,317,1
0.134285714,0.571428571,0.97826087,0.617283951,0.075566751,0.0302267,0.299945009,0.218215874,8,318,1
0.048571429,0.206896552,0.955555556,0.534246575,0.016348774,0.005449591,0.193423875,0.192808046,9,319,1
0.077142857,0.916666667,0.916666667,0.571428571,0.027863777,0.024767802,0.261292837,0.266896172,8,320,1
0.52,0.551724138,0.982142857,0.587719298,0.046992481,0.031954887,0.257871329,0.243168955,12,321,1
0.082857143,0.625,1,0.473684211,0.024922118,0.031152648,0.274538192,0.229087817,8,322,1
0.18,0.296296296,0.969230769,0.569892473,0.007263923,0.01937046,0.263073815,0.240674359,10,323,1
0.06,0.6,0.952380952,0.529411765,0.027355623,0.006079027,0.302447186,0.235916932,8,324,1
0.122857143,0.722222222,0.971428571,0.592105263,0.020356234,0.020356234,0.299926105,0.249215314,9,325,1
0.862857143,0.463414634,0.955882353,0.658333333,0.007668712,0.009202454,0.22979318,0.21717962,10,326,1
0.142857143,0.346153846,1,0.554216867,0.0025,0.0025,0.251263235,0.228064813,6,327,1
0.02,0.233333333,1,0.696202532,0.052478134,0.026239067,0.254852876,0.191020343,8,328,1
0.008571429,0.611111111,1,0.4375,0.043227666,0.008645533,0.388964072,0.219304994,8,329,1
0.834285714,0.583333333,1,0.528571429,0.017133956,0.020249221,0.2957049,0.252536814,11,330,1
0.334285714,0.285714286,0.979166667,0.602040816,0.010706638,0.006423983,0.224984459,0.203886503,10,331,1
0.182857143,0.35,0.828571429,0.380952381,0.06993007,0.020979021,0.239508874,0.201095016,8,332,1
0.08,0.3,1,0.597560976,0.034391534,0.037037037,0.267766091,0.206449671,9,333,1
1.017142857,0.4,0.947916667,0.463087248,0.062322946,0.018413598,0.254397674,0.216040984,10,334,1
0.017142857,0.5,0.976744186,0.5,0.052325581,0.014534884,0.367971554,0.237475455,9,335,1
0.511428571,0.472222222,0.9375,0.565656566,0.009451796,0.024574669,0.21305535,0.204407737,11,336,1
0.197142857,0.208333333,0.971428571,0.607843137,0.03202847,0.014234875,0.202237575,0.194681834,10,337,1
0.388571429,0.777777778,1,0.509803922,0.028037383,0.014018692,0.419860289,0.210764308,8,338,1
0.502857143,0.625,1,0.556521739,0.017110266,0.015209125,0.291142925,0.265826985,11,339,1
0.008571429,0.172413793,0.904761905,0.492957746,0.037463977,0.008645533,0.257349854,0.227612506,9,340,1
0.208571429,0.6,1,0.6,0.025270758,0.003610108,0.30725614,0.253857378,8,341,1
0.302857143,0.518518519,0.97826087,0.518518519,0.026315789,0.019736842,0.213890857,0.240771764,9,342,1
0.028571429,0.259259259,0.906976744,0.647727273,0.030555556,0.016666667,0.283929682,0.21659832,9,343,1
0.217142857,0.611111111,0.981132075,0.554216867,0.08685446,0.016431925,0.222966386,0.219348897,10,345,1
0.937142857,0.6875,0.986486486,0.548148148,0.013274336,0.01179941,0.234747179,0.228024615,12,346,1
0.26,0.666666667,1,0.596774194,0.023166023,0.034749035,0.293313069,0.222539164,7,347,1
0.082857143,0.6,1,0.5625,0.046728972,0.009345794,0.337712116,0.257176305,8,348,1
0.24,0.333333333,0.970588235,0.5,0.052631579,0.007518797,0.199277356,0.206435162,8,349,1
0.154285714,0.37037037,0.984848485,0.65,0.024752475,0.022277228,0.276483417,0.21538875,8,350,1
0.011428571,0.121212121,0.981818182,0.56097561,0.081920904,0.02259887,0.27309273,0.200268767,9,351,1
0.368571429,0.636363636,1,0.603773585,0.027149321,0.018099548,0.364087647,0.272227925,7,352,1
0.637142857,0.3,1,0.555555556,0.039370079,0.031496063,0.354797413,0.267781592,5,353,1
0.274285714,0.4,0.966666667,0.489361702,0.011811024,0.047244094,0.211674985,0.197625218,8,354,1
0.377142857,0.461538462,1,0.488372093,0.032110092,0,0.353266411,0.234102806,6,355,1
0.225714286,0.318181818,1,0.58,0.025830258,0.022140221,0.217239578,0.213792665,8,356,1
0.271428571,0.529411765,0.933333333,0.655737705,0.023529412,0.019607843,0.247423994,0.233456785,8,357,1
0.442857143,0.875,0.96,0.780487805,0.041025641,0.01025641,0.32305161,0.314602445,7,358,1
0.485714286,0.545454545,0.954545455,0.567567568,0.027777778,0.027777778,0.216354333,0.182990502,6,360,1
0.542857143,0.295454545,1,0.524752475,0.033333333,0.031481481,0.212904541,0.204821422,10,361,1
0.342857143,0.464285714,0.918367347,0.655913978,0.042553191,0.019148936,0.251853511,0.201428909,10,362,1
0.251428571,0.8,1,0.673469388,0.034351145,0.019083969,0.29266892,0.277193254,8,363,1
0.691428571,0.625,0.964285714,0.5,0.013513514,0,0.263285632,0.235615112,11,364,1
0.22,0.392857143,0.941176471,0.583333333,0.021077283,0.049180328,0.233152229,0.215355,9,365,1
0.037142857,0.458333333,0.979591837,0.556818182,0.038567493,0.016528926,0.242257725,0.210093387,8,366,1
0.022857143,0.588235294,1,0.546875,0.023391813,0.01754386,0.260413428,0.246423673,8,367,1
0.122857143,0.523809524,1,0.5,0.009771987,0.016286645,0.322404474,0.270126606,9,368,1
0.325714286,0.333333333,1,0.645833333,0.025423729,0.050847458,0.285187999,0.223068046,8,369,1
0.731428571,0.545454545,1,0.642201835,0.02310231,0.00990099,0.220749686,0.211335563,10,370,1
0.088571429,0.375,1,0.459459459,0.02507837,0.018808777,0.241849231,0.197406349,8,371,1
0.297142857,0.363636364,0.9,0.43,0.033039648,0.035242291,0.259067695,0.255258165,10,372,1
0.225714286,0.315789474,0.888888889,0.529411765,0.025830258,0.025830258,0.230104276,0.224216077,8,373,1
0.157142857,1,0.934782609,0.494505495,0.041975309,0.012345679,0.366349893,0.32117681,7,374,1
0.545714286,0.8,1,0.555555556,0.062893082,0.037735849,0.442582524,0.303770576,4,375,1
0.291428571,0.647058824,1,0.617647059,0.077433628,0.017699115,0.354808868,0.327692372,8,376,1
0.302857143,0.466666667,0.930232558,0.556701031,0.054824561,0.010964912,0.234489369,0.201594772,10,377,1
0.334285714,0.322580645,0.966666667,0.49,0.019271949,0.010706638,0.257346609,0.196318554,11,378,1
0.328571429,0.428571429,1,0.505747126,0.027956989,0.006451613,0.258284174,0.217283179,9,379,1
0.122857143,0.388888889,0.948717949,0.5,0.048859935,0.026058632,0.250853949,0.218340446,10,380,1
0.342857143,0.361111111,0.978723404,0.552941176,0.021276596,0.010638298,0.200380785,0.209194045,10,381,1
0.3,0.19047619,1,0.545454545,0.040816327,0.008163265,0.246020671,0.194905729,7,382,1
0.397142857,0.5,0.986666667,0.606837607,0.022494888,0.010224949,0.258019925,0.228071947,11,383,1
0.294285714,0.4,1,0.588235294,0.044534413,0.012145749,0.26990516,0.21791325,8,384,1
0.762857143,0.594594595,0.98630137,0.429906542,0.025931929,0.019448947,0.210762993,0.247778045,11,385,1
0.26,0.5,0.931034483,0.459770115,0.020408163,0.013605442,0.253235007,0.227595695,10,386,1
0.1,0.473684211,1,0.666666667,0.012698413,0.00952381,0.21316271,0.222926557,8,387,1
0.22,0.5,0.878787879,0.490909091,0.018315018,0.014652015,0.281913504,0.233396284,7,388,1
0.137142857,0.35,1,0.581818182,0.046357616,0.016556291,0.21252545,0.214583788,8,389,1
0.2,0.545454545,0.98245614,0.550561798,0.021428571,0.00952381,0.289460503,0.21780383,10,390,1
0.52,0.424242424,0.920634921,0.504587156,0.033834586,0.020676692,0.275173859,0.219971447,12,391,1
0.088571429,0.178571429,1,0.481927711,0.015748031,0.01312336,0.302513797,0.255615783,8,392,1
0.125714286,0.333333333,1,0.710526316,0.049019608,0.013071895,0.263101565,0.2110369,8,393,1
0.531428571,0.307692308,1,0.5,0.030487805,0.006097561,0.263195235,0.185859567,7,394,1
0.517142857,0.6,1,0.53125,0.059171598,0.029585799,0.268324017,0.207851766,6,395,1
0.008571429,0.769230769,0.947368421,0.631578947,0.056657224,0.016997167,0.288349428,0.280894757,7,396,1
0.571428571,0.444444444,0.984375,0.636363636,0.043636364,0.02,0.228019797,0.198891654,10,397,1
0.188571429,0.7,0.973684211,0.611764706,0.036057692,0.03125,0.227895839,0.231942967,10,398,1
0.202857143,0.75,0.973684211,0.583333333,0.019002375,0.011876485,0.270795364,0.265385944,8,399,1
0.005714286,0.318181818,0.975609756,0.544117647,0.022988506,0.017241379,0.250866464,0.280270742,8,400,1
0.548571429,0.75,1,0.545454545,0.101265823,0.088607595,0.28852554,0.243188834,6,401,1
0.174285714,0.238095238,0.903225806,0.614035088,0.048442907,0.01384083,0.231316635,0.230187224,8,402,1
0.377142857,0.34375,1,0.490196078,0.039419087,0.024896266,0.326192356,0.272550351,8,403,1
0.077142857,0.578947368,1,0.5,0.023872679,0.018567639,0.231095892,0.225965708,8,404,1
1,0.513513514,0.987654321,0.577777778,0.034285714,0.014285714,0.290883782,0.299430694,9,405,1
0.22,0.846153846,0.945454545,0.762376238,0.074941452,0.032786885,0.386859153,0.295172508,8,406,1
0.071428571,0.310344828,1,0.482352941,0.005333333,0.013333333,0.272601748,0.249143472,8,407,1
0.128571429,0.5625,0.965517241,0.654545455,0.026229508,0.013114754,0.287752832,0.242693315,8,408,1
0.017142857,0.5625,1,0.769230769,0.040697674,0.005813953,0.389535088,0.283026106,8,409,1
0.06,0.75,1,0.650793651,0.027355623,0.027355623,0.293049751,0.264457354,8,410,1
0.422857143,0.571428571,0.927272727,0.52173913,0.006024096,0.008032129,0.236291533,0.246409768,12,411,1
0.274285714,0.333333333,0.97826087,0.604651163,0.024663677,0.01793722,0.246260083,0.19618965,10,412,1
0.12,0.375,1,0.680555556,0.030612245,0.020408163,0.238737275,0.222152608,9,413,1
0.008571429,0.47826087,1,0.592105263,0.034582133,0.028818444,0.247828992,0.2545187,8,414,1
0.028571429,0.28,0.977777778,0.618421053,0.026470588,0.014705882,0.285282695,0.212616249,7,415,1
0.525714286,0.214285714,1,0.514285714,0.006024096,0.006024096,0.253596677,0.194521671,6,416,1
0.268571429,0.9,0.96875,0.509803922,0.05078125,0.01953125,0.317150869,0.245995337,8,417,1
0.702857143,0.558823529,0.923076923,0.581196581,0.033557047,0.011744966,0.275614033,0.24204974,12,418,1
0.377142857,0.1,1,0.5,0.018348624,0.013761468,0.322926534,0.252754523,6,419,1
0.265714286,0.277777778,0.933333333,0.529411765,0.046692607,0.031128405,0.233584898,0.202843254,8,420,1
0.394285714,0.454545455,1,0.435897436,0.004716981,0.018867925,0.282430325,0.280023877,6,421,1
0.051428571,0.666666667,0.959183673,0.550561798,0.039156627,0.012048193,0.328945575,0.250078636,7,422,1
0.445714286,0.586206897,0.984126984,0.5,0.033596838,0.005928854,0.284028044,0.256902398,9,423,1
0.325714286,0.387096774,0.968253968,0.691489362,0.030172414,0.010775862,0.236612462,0.214398838,9,424,1
0.331428571,0.625,1,0.5,0.015021459,0.027896996,0.259194277,0.231328306,10,425,1
0.254285714,0.681818182,0.979166667,0.586206897,0.022779043,0.006833713,0.241332134,0.238642048,9,426,1
0.437142857,0.378378378,0.96969697,0.537037037,0.02584493,0.009940358,0.263629711,0.231235466,11,427,1
0.065714286,0.636363636,1,0.610169492,0.024464832,0.036697248,0.291927168,0.270614757,8,428,1
0.105714286,0.193548387,0.977777778,0.635135135,0.012919897,0.012919897,0.222160382,0.203667784,9,429,1
0.617142857,0.348837209,0.985507246,0.447368421,0.024734982,0.014134276,0.208485243,0.206655902,8,430,1
0.377142857,0.586206897,0.925925926,0.67961165,0.020746888,0.031120332,0.310577144,0.259825643,11,431,1
0.188571429,0.192307692,0.96,0.723404255,0.028169014,0.028169014,0.216191732,0.211683179,8,432,1
0.354285714,0.314285714,0.818181818,0.571428571,0.035864979,0.025316456,0.276432182,0.215685425,11,433,1
0.022857143,0.833333333,0.977272727,0.588235294,0.073099415,0.035087719,0.330920964,0.271573685,7,434,1
0.768571429,0.5625,0.984848485,0.580645161,0.046849758,0.016155089,0.226871798,0.199472979,11,435,1
0.12,0.5,0.980392157,0.493150685,0.022959184,0.017857143,0.254183328,0.240840907,8,436,1
0.042857143,0.32,1,0.666666667,0.041791045,0.023880597,0.296291886,0.235887945,8,437,1
0.128571429,0.28,0.897435897,0.666666667,0.039344262,0.016393443,0.349715498,0.235525753,8,438,1
0.26,0.8125,0.933333333,0.64,0.031746032,0.011337868,0.388308535,0.282632265,10,439,1
0.117142857,0.705882353,0.894736842,0.515151515,0.012944984,0.029126214,0.366899831,0.230149782,8,440,1
0.14,0.4,0.933333333,0.680412371,0.020050125,0.005012531,0.394049357,0.29289371,8,441,1
0.165714286,0.583333333,1,0.592592593,0.029411765,0.029411765,0.367704858,0.251156894,10,442,1
0.185714286,0.875,1,0.616666667,0.028070175,0.010526316,0.387116557,0.349672106,8,443,1
0.045714286,0.631578947,0.941176471,0.483870968,0.026946108,0.038922156,0.222289687,0.23393399,8,444,1
0.322857143,0.666666667,1,0.511627907,0.029535865,0.016877637,0.295260137,0.209235921,8,445,1
0.3,0.56,0.955555556,0.484210526,0.048351648,0.021978022,0.249534106,0.261298554,10,446,1
0.468571429,0.444444444,0.973684211,0.47706422,0.040856031,0.044747082,0.232943688,0.231354066,11,447,1
0.197142857,0.636363636,0.972972973,0.577464789,0.033412888,0.035799523,0.230989798,0.229952258,9,448,1
0.188571429,0.352941176,1,0.625,0.014084507,0.01056338,0.28654535,0.258451867,7,450,1
0.054285714,0.32,1,0.563380282,0.008130081,0.008130081,0.230989343,0.183807657,8,451,1
0.42,0.363636364,1,0.65,0.034482759,0.019704433,0.597136492,0.270908736,7,452,1
0.18,0.264705882,0.981818182,0.655172414,0.01937046,0.014527845,0.29180766,0.270007796,9,453,1
0.325714286,0.62962963,1,0.509803922,0.028017241,0.012931034,0.256370171,0.235969695,8,454,1
0.742857143,1,0.857142857,0.7,0.122222222,0,0.396158868,0.24900284,4,455,1
0.011428571,0.642857143,1,0.567567568,0.075144509,0.046242775,0.294608601,0.274232602,7,456,1
0.397142857,0.548387097,0.980769231,0.609195402,0.014314928,0.010224949,0.26255857,0.251563417,10,457,1
0.214285714,0.666666667,1,0.466666667,0.018181818,0.010909091,0.249807089,0.212408816,9,458,1
0.171428571,0.692307692,1,0.528301887,0.020689655,0.04137931,0.231146453,0.21118794,8,459,1
0.331428571,0.323529412,1,0.620689655,0.010729614,0.015021459,0.240963557,0.232598023,8,460,1
0.011428571,0.096774194,1,0.516129032,0.01734104,0.00867052,0.197547567,0.189906675,8,461,1
0.02,0.666666667,0.970588235,0.492753623,0.022408964,0.019607843,0.253940224,0.228328637,8,462,1
0.228571429,0.413793103,0.977777778,0.554347826,0.046511628,0.006976744,0.2395439,0.194897644,8,463,1
0.24,0.6,1,0.637931034,0.04887218,0.045112782,0.3875934,0.305582978,7,464,1
0.137142857,0.333333333,0.976744186,0.633333333,0.036423841,0.006622517,0.227182604,0.186493964,8,465,1
0.045714286,0.526315789,1,0.492063492,0.017964072,0.008982036,0.201514293,0.200439925,9,466,1
0.085714286,0.333333333,0.977272727,0.754385965,0.021875,0.01875,0.249570751,0.224215007,8,467,1
0.465714286,0.555555556,0.954545455,0.586206897,0.037433155,0.016042781,0.235918796,0.244229519,8,468,1
0.065714286,0.434782609,0.942857143,0.467741935,0.042895442,0.018766756,0.20588744,0.218433454,9,469,1
0.031428571,0.526315789,0.891891892,0.630136986,0.029498525,0.04719764,0.25960595,0.244912908,8,470,1
0.26,0.111111111,0.976190476,0.561403509,0.011583012,0,0.251542163,0.195905223,8,471,1
0.457142857,0.433333333,0.980769231,0.696629213,0.045098039,0.005882353,0.239396929,0.232750178,12,472,1
0.205714286,0.5625,1,0.596774194,0.035971223,0.039568345,0.267428175,0.253215286,7,473,1
0.634285714,0.272727273,1,0.535714286,0.0703125,0.015625,0.309775378,0.182214772,6,474,1
0.317142857,0.64,0.895833333,0.598039216,0.034707158,0.010845987,0.237259146,0.22371476,9,475,1
0.034285714,0.55,0.953488372,0.41025641,0.074585635,0.049723757,0.351711208,0.240905344,8,476,1
0.485714286,0.5,0.9,0.674418605,0.044444444,0.044444444,0.340056387,0.251007508,6,477,1
0.068571429,0.681818182,0.896551724,0.492957746,0.010695187,0.013368984,0.252731393,0.236803796,8,478,1
0.311428571,0.323529412,0.862068966,0.567010309,0.019607843,0.015250545,0.241685608,0.190098163,10,479,1
0.111428571,0.3,0.977777778,0.676056338,0.022508039,0.032154341,0.380784051,0.290263866,8,480,1
0.334285714,0.555555556,0.94,0.5,0.012847966,0.017130621,0.243781529,0.227119739,10,481,1
0.114285714,0.290322581,0.936170213,0.489130435,0.069230769,0.012820513,0.315083443,0.208952377,9,482,1
0.151428571,0.785714286,1,0.686746988,0.022332506,0.004962779,0.39355703,0.263480727,9,483,1
0.408571429,0.461538462,0.9375,0.675675676,0.082125604,0,0.323858081,0.208655337,7,484,1
0.385714286,0.314285714,1,0.601694915,0.020618557,0.022680412,0.265562948,0.221131352,10,485,1
0.42,0.586206897,1,0.676767677,0.028169014,0.010060362,0.211039419,0.219211707,9,486,1
0.117142857,0.411764706,1,0.671641791,0.025889968,0.019417476,0.315320038,0.240441527,8,487,1
0.074285714,0.291666667,0.951219512,0.629032258,0.018518519,0.012345679,0.255981286,0.239438275,8,488,1
0.491428571,0.5,1,0.446808511,0.088122605,0.01532567,0.234110126,0.21514536,9,489,1
0.517142857,0.256410256,0.984375,0.463636364,0.016949153,0.013182674,0.233647242,0.200860211,8,490,1
0.048571429,0.583333333,0.978723404,0.432432432,0.046321526,0.029972752,0.447941178,0.286077696,8,491,1
0.122857143,0.846153846,0.95,0.61971831,0.029315961,0.006514658,0.37520071,0.277640769,7,492,1
0.211428571,0.692307692,1,0.6,0.105072464,0.003623188,0.255498242,0.223922366,8,493,1
0.18,0.272727273,0.927272727,0.670454545,0.031476998,0.024213075,0.220403988,0.210467481,9,494,1
0.128571429,0.363636364,0.916666667,0.548387097,0.042622951,0.009836066,0.286125357,0.245618788,8,495,1
0.097142857,0.5,0.902439024,0.37704918,0.063291139,0.034810127,0.259736473,0.205027529,9,496,1
0.848571429,0.666666667,0.986842105,0.6,0.013910355,0.013910355,0.271553206,0.271042537,9,497,1
0.522857143,0.555555556,0.981481481,0.5,0.04315197,0.018761726,0.205081566,0.220136292,12,498,1
0.16,0.222222222,0.967741935,0.533333333,0.004926108,0.002463054,0.217480359,0.20323211,9,499,1
0.157142857,0.194444444,0.981132075,0.487179487,0.012345679,0.019753086,0.208354388,0.230215268,10,500,1
0.005714286,0.269230769,1,0.753246753,0.045454545,0.03125,0.20990662,0.20669275,8,501,1
0.631428571,0.8,1,0.548387097,0.07751938,0,0.419103347,0.2628982,7,502,1
0.328571429,0.7,1,0.769230769,0.008510638,0.017021277,0.313562666,0.275345934,8,503,1
0.402857143,0.307692308,1,0.561797753,0.018329939,0.00814664,0.224795122,0.21336978,10,504,1
0.157142857,0.392857143,1,0.532467532,0.061728395,0.022222222,0.261715124,0.190198846,10,505,1
0.205714286,0.8,1,0.6,0.028776978,0.04676259,0.374617215,0.260542558,7,506,1
0.771428571,0.224489796,0.972972973,0.711538462,0.019354839,0.022580645,0.267249521,0.235727594,10,507,1
0.131428571,0.529411765,0.925925926,0.444444444,0.042763158,0.013157895,0.196044436,0.217649284,9,508,1
0.154285714,0.722222222,0.848484848,0.581081081,0.00990099,0.007425743,0.291452821,0.261805489,11,509,1
0.268571429,0.285714286,0.90625,0.571428571,0.0234375,0.015625,0.327247838,0.21042411,7,510,1
0.26,0.571428571,1,0.527272727,0.011583012,0.011583012,0.273723406,0.216150314,8,511,1
0.137142857,0.875,1,0.507462687,0.052980132,0.023178808,0.317917547,0.26962123,8,512,1
0.114285714,0.407407407,0.976744186,0.621621622,0.030769231,0.005128205,0.233197886,0.215575404,8,513,1
0.368571429,0.3125,0.90625,0.692307692,0.054298643,0.013574661,0.273898382,0.235928768,8,514,1
0.131428571,0.6,0.909090909,0.532467532,0.026315789,0.016447368,0.283381264,0.214449239,8,515,1
0.268571429,0.323529412,0.941176471,0.522727273,0.018018018,0.011261261,0.210861467,0.197794161,8,516,1
0.102857143,0.444444444,0.956521739,0.64516129,0.054404145,0.010362694,0.294976964,0.2126061,8,517,1
0.091428571,0.55,0.96969697,0.75,0.044025157,0.022012579,0.305608386,0.281888097,8,518,1
0.448571429,0.484848485,0.936507937,0.654205607,0.021696252,0.021696252,0.299812435,0.23445568,12,519,1
0.22,0.818181818,1,0.58,0.051282051,0.010989011,0.280960913,0.225878131,6,520,1
0.317142857,0.4375,0.951219512,0.637931034,0.054393305,0.016736402,0.440082706,0.266453609,7,521,1
0.22,0.28125,1,0.568181818,0.035128806,0.009367681,0.267491067,0.242693896,9,522,1
0.374285714,0.625,1,0.569892473,0.01039501,0.01039501,0.250126183,0.251080259,10,523,1
0.091428571,0.179487179,1,0.573170732,0.062827225,0.010471204,0.259471882,0.175702117,8,524,1
0.017142857,0.55,1,0.46031746,0.014534884,0.002906977,0.234308767,0.213500994,9,525,1
0.182857143,0.6,0.953488372,0.4,0.031468531,0.003496503,0.346276754,0.228058438,7,526,1
0.305714286,0.470588235,1,0.536585366,0.032921811,0.020576132,0.242168854,0.230663984,8,527,1
0.451428571,0.5,1,0.555555556,0.046875,0.020833333,0.227821265,0.20988114,6,528,1
0.345714286,1,0.958333333,0.512195122,0.048034934,0.013100437,0.345067155,0.329228557,7,529,1
0.165714286,0.565217391,1,0.628205128,0.051470588,0.014705882,0.228800244,0.220327539,10,530,1
0.148571429,0.303030303,0.961538462,0.548780488,0,0.004975124,0.223289025,0.193810257,10,531,1
0.105714286,0.52173913,1,0.588888889,0.041343669,0.005167959,0.310208136,0.248330288,8,532,1
0.262857143,0.444444444,0.967213115,0.556818182,0.015837104,0.00678733,0.253050188,0.239854747,8,533,1
1.108571429,0.533333333,0.976470588,0.565789474,0.02303523,0.017615176,0.239935744,0.212313027,11,534,1
0.017142857,0.611111111,1,0.506849315,0.056179775,0.019662921,0.317135899,0.229240113,8,535,1
0.054285714,0.454545455,1,0.659574468,0.024169184,0.01510574,0.366473207,0.274542098,8,536,1
0.054285714,0.380952381,1,0.515625,0.024169184,0.018126888,0.265422214,0.227917609,8,537,1
0.062857143,0.625,0.972972973,0.558441558,0.033536585,0.033536585,0.369458578,0.211696913,8,538,1
0.074285714,0.888888889,1,0.554054054,0.034574468,0.015957447,0.478648239,0.369579595,9,539,1
0.008571429,0.55,1,0.583333333,0.011527378,0.002881844,0.303318915,0.245569385,8,540,1
0.191428571,0.264705882,1,0.550561798,0.03117506,0.007194245,0.244533947,0.19770079,8,541,1
0.502857143,0.341463415,0.918032787,0.427083333,0.030418251,0.005703422,0.181553775,0.19310797,10,542,1
0.142857143,0.0625,1,0.666666667,0.036666667,0.036666667,0.226286688,0.197134469,8,543,1
0.034285714,0.611111111,0.923076923,0.561403509,0.032544379,0.01183432,0.253253456,0.263131386,8,544,1
0.954285714,0,1,0.8,0.0625,0,0.8,0.205274248,2,545,1
0.548571429,0.833333333,1,0.62962963,0.126582278,0.006329114,0.346373105,0.304620576,6,546,1
0.062857143,0.565217391,1,0.528571429,0.016129032,0.01344086,0.313103314,0.242936122,8,547,1
0.097142857,0.416666667,0.942857143,0.56626506,0.026041667,0.0234375,0.258037183,0.237349416,8,548,1
0.048571429,0.666666667,0.860465116,0.567901235,0.039039039,0.012012012,0.321155152,0.23276659,8,549,1
0.694285714,0.435897436,0.916666667,0.64,0.02529511,0.030354132,0.248142464,0.220503938,10,550,1
0.082857143,0.578947368,1,0.56,0.055408971,0.021108179,0.413556676,0.343023093,8,551,1
