Word count limit ratio,Long sentences,Voice,Tense,Spell errors,Grammatical Errors,SS Essay,SS Topic Essay,Vocabulary,Score
0.388,0.533333333,1,0.523809524,0.039215686,0.022875817,1.157427653,0.998628043,0.184,8
0.1,0.551724138,0.969230769,0.446601942,0.030909091,0.021818182,1.045758468,1.070228136,0.418,11
0.876,0.5,0.8,0.454545455,0.016129032,0.016129032,0.514122375,0.487930227,0.062,4
0.1,0.5,1,0.504201681,0.043636364,0.027272727,1.256849548,1.069624513,0.394,12
0.314,0.230769231,1,0.579710145,0.064139942,0.005830904,1.27142877,1.00639147,0.186,8
0.2,0.571428571,0.886363636,0.541176471,0.0225,0.015,1.355657804,1.190735029,0.278,10
0.074,0.551724138,1,0.575471698,0.009310987,0.00744879,1.083098694,1.165425658,0.392,11
0.126,0.3125,1,0.460674157,0.036613272,0.004576659,1.193677441,1.19337986,0.332,11
0.042,0.305555556,0.964285714,0.421568627,0.030710173,0.013435701,1.142014285,1.035116644,0.402,11
0.546,0.352941176,1,0.454545455,0.035242291,0.022026432,1.228568402,0.97255487,0.132,8
0.076,0.461538462,0.962962963,0.494736842,0.062770563,0.019480519,1.409288836,1.104718103,0.256,10
0.31,0.36,1,0.647058824,0.046376812,0.055072464,1.014187474,1.049345267,0.222,10
0.008,0.739130435,0.987179487,0.627272727,0.025793651,0.023809524,1.621362027,1.033260357,0.248,10
0.068,0.482758621,0.981818182,0.530120482,0.066523605,0.021459227,1.052731246,1.020159847,0.302,9
0.246,0.461538462,1,0.492957746,0.00795756,0.021220159,1.371748828,1.29282563,0.156,8
0.34,0.380952381,0.977272727,0.514285714,0.009090909,0.009090909,1.367486949,1.124246141,0.154,8
0.03,0.289473684,0.983333333,0.52293578,0.026804124,0.020618557,0.942012757,0.966353012,0.358,8
0.29,0.310344828,0.95,0.65,0.033802817,0.042253521,1.24936645,0.926492906,0.278,9
0.146,0.244444444,0.909090909,0.442307692,0.036649215,0.008726003,1.342763674,1.150435101,0.364,10
0.116,0.428571429,0.962962963,0.612903226,0.022624434,0.029411765,1.110472674,1.054508634,0.282,10
0.058,0.653846154,1,0.580952381,0.051039698,0.04536862,1.292574395,1.142641333,0.288,9
0.036,0.615384615,1,0.643678161,0.010373444,0.041493776,1.357189474,1.047587469,0.274,10
0.1,0.419354839,1,0.601941748,0.033333333,0.02,1.242190326,1.148565198,0.276,8
0.33,0.269230769,0.945945946,0.697368421,0.011940299,0.035820896,1.112065972,0.973861475,0.258,9
0.746,1,0.947368421,0.484848485,0.094488189,0.039370079,0.528497942,0.272177146,0.07,6
0.204,0.764705882,0.957446809,0.576470588,0.065326633,0.035175879,1.227371799,1.207827486,0.276,9
0.27,0.588235294,0.909090909,0.584615385,0.073972603,0.01369863,1.271777595,0.959483019,0.25,10
0.294,0.296296296,1,0.476190476,0.014164306,0.019830028,1.02592396,0.916199727,0.222,9
0.534,0.25,1,0.481481481,0.0472103,0.008583691,1.590154942,0.872818251,0.128,7
0.28,0.476190476,0.930232558,0.586666667,0.038888889,0.016666667,1.040628465,0.997311708,0.272,9
0.164,0.409090909,0.944444444,0.652777778,0.0215311,0.009569378,1.358741908,1.194506574,0.294,10
0.074,0.551724138,0.964912281,0.519230769,0.018621974,0.005586592,1.325146668,1.252392955,0.352,9
0.018,0.363636364,0.952380952,0.616071429,0.028513238,0.00610998,1.662863322,1.180463956,0.314,10
0.206,0.571428571,0.97826087,0.617283951,0.075566751,0.0302267,1.317453688,0.958473383,0.226,8
0.266,0.206896552,0.955555556,0.534246575,0.016348774,0.005449591,0.939649511,0.936657822,0.276,9
0.354,0.916666667,0.916666667,0.571428571,0.027863777,0.024767802,0.936725023,0.956812769,0.25,8
0.064,0.551724138,0.982142857,0.587719298,0.046992481,0.031954887,1.252734013,1.181310163,0.396,12
0.358,0.625,1,0.473684211,0.024922118,0.031152648,1.098152769,0.916351268,0.206,8
0.174,0.296296296,0.969230769,0.569892473,0.007263923,0.01937046,1.250886397,1.144379503,0.24,10
0.342,0.6,0.952380952,0.529411765,0.027355623,0.006079027,1.307154991,1.019616016,0.226,8
0.214,0.722222222,0.971428571,0.592105263,0.020356234,0.020356234,1.250669364,1.039209167,0.242,9
0.304,0.463414634,0.955882353,0.658333333,0.007668712,0.009202454,1.231128912,1.16355111,0.462,10
0.2,0.346153846,1,0.554216867,0.0025,0.0025,1.181047689,1.072004908,0.17,6
0.314,0.233333333,1,0.696202532,0.052478134,0.026239067,1.250535182,0.937315926,0.226,8
0.306,0.611111111,1,0.4375,0.043227666,0.008645533,1.62195101,0.914485379,0.162,8
0.284,0.583333333,1,0.528571429,0.017133956,0.020249221,1.528772155,1.305596386,0.368,11
0.066,0.285714286,0.979166667,0.602040816,0.010706638,0.006423983,1.154008964,1.045791575,0.328,10
0.428,0.35,0.828571429,0.380952381,0.06993007,0.020979021,1.035140132,0.869118199,0.246,8
0.244,0.3,1,0.597560976,0.034391534,0.037037037,1.313898916,1.013025949,0.242,9
0.412,0.4,0.947916667,0.463087248,0.062322946,0.018413598,1.397114656,1.186465349,0.4,10
0.312,0.5,0.976744186,0.5,0.052325581,0.014534884,1.471886214,0.94990182,0.216,9
0.058,0.472222222,0.9375,0.565656566,0.009451796,0.024574669,1.101480182,1.056772669,0.402,11
0.438,0.208333333,0.971428571,0.607843137,0.03202847,0.014234875,0.927251699,0.892608909,0.262,10
0.572,0.777777778,1,0.509803922,0.028037383,0.014018692,1.330925627,0.66810705,0.116,8
0.052,0.625,1,0.556521739,0.017110266,0.015209125,1.334879395,1.21880676,0.346,11
0.306,0.172413793,0.904761905,0.492957746,0.037463977,0.008645533,1.250200698,1.105737229,0.268,9
0.446,0.6,1,0.6,0.025270758,0.003610108,1.200416125,0.991793004,0.184,8
0.088,0.518518519,0.97826087,0.518518519,0.026315789,0.019736842,1.017026962,1.144842653,0.31,9
0.28,0.259259259,0.906976744,0.647727273,0.030555556,0.016666667,1.350053698,1.029900646,0.236,9
0.148,0.611111111,0.981132075,0.554216867,0.08685446,0.016431925,0.929753107,0.91466845,0.322,10
0.356,0.6875,0.986486486,0.548148148,0.013274336,0.01179941,1.173735896,1.140123073,0.442,12
0.482,0.666666667,1,0.596774194,0.023166023,0.034749035,1.051516352,0.797794559,0.168,7
0.358,0.6,1,0.5625,0.046728972,0.009345794,1.31940429,1.004759689,0.2,8
0.468,0.333333333,0.970588235,0.5,0.052631579,0.007518797,0.778554827,0.806519592,0.194,8
0.192,0.37037037,0.984848485,0.65,0.024752475,0.022277228,1.314647544,1.024149275,0.198,8
0.292,0.121212121,0.981818182,0.56097561,0.081920904,0.02259887,1.377587363,1.010234591,0.242,9
0.558,0.636363636,1,0.603773585,0.027149321,0.018099548,1.259536318,0.941753892,0.12,7
0.746,0.3,1,0.555555556,0.039370079,0.031496063,1.178611494,0.889551194,0.056,5
0.492,0.4,0.966666667,0.489361702,0.011811024,0.047244094,0.914844063,0.85412198,0.168,8
0.564,0.461538462,1,0.488372093,0.032110092,0,1.307241058,0.866283322,0.114,6
0.458,0.318181818,1,0.58,0.025830258,0.022140221,0.968765044,0.953393768,0.248,8
0.49,0.529411765,0.933333333,0.655737705,0.023529412,0.019607843,1.011336383,0.954245936,0.19,8
0.61,0.875,0.96,0.780487805,0.041025641,0.01025641,0.96915483,0.943807336,0.142,7
0.984,0,1,1,0,0,0,0,0.006,2
0.64,0.545454545,0.954545455,0.567567568,0.027777778,0.027777778,0.748463022,0.633043129,0.144,6
0.08,0.295454545,1,0.524752475,0.033333333,0.031481481,1.162337782,1.118208547,0.312,10
0.06,0.464285714,0.918367347,0.655913978,0.042553191,0.019148936,1.210749218,0.968340256,0.3,10
0.476,0.8,1,0.673469388,0.034351145,0.019083969,0.972225108,0.920816059,0.208,8
0.184,0.625,0.964285714,0.5,0.013513514,0,1.316428159,1.178075561,0.366,11
0.146,0.392857143,0.941176471,0.583333333,0.021077283,0.049180328,1.120845513,1.035287921,0.324,9
0.274,0.458333333,0.979591837,0.556818182,0.038567493,0.016528926,1.110742584,0.963270303,0.252,8
0.316,0.588235294,1,0.546875,0.023391813,0.01754386,1.064430211,1.007247605,0.24,8
0.386,0.523809524,1,0.5,0.009771987,0.016286645,1.416102789,1.186481796,0.202,9
0.528,0.333333333,1,0.645833333,0.025423729,0.050847458,1.189212565,0.930177024,0.182,8
0.212,0.545454545,1,0.642201835,0.02310231,0.00990099,1.113548416,1.066059871,0.438,10
0.362,0.375,1,0.459459459,0.02507837,0.018808777,1.108869657,0.905100706,0.2,8
0.092,0.363636364,0.9,0.43,0.033039648,0.035242291,1.306839559,1.287622784,0.292,10
0.458,0.315789474,0.888888889,0.529411765,0.025830258,0.025830258,0.977466284,0.952453641,0.21,8
0.19,1,0.934782609,0.494505495,0.041975309,0.012345679,1.161301686,1.018106399,0.282,7
0.682,0.8,1,0.555555556,0.062893082,0.037735849,1.027644798,0.705333435,0.076,4
0.096,0.647058824,1,0.617647059,0.077433628,0.017699115,1.450268062,1.339430393,0.278,8
0.088,0.466666667,0.930232558,0.556701031,0.054824561,0.010964912,1.15061368,0.989203491,0.372,10
0.066,0.322580645,0.966666667,0.49,0.019271949,0.010706638,1.274945622,0.972600655,0.298,11
0.07,0.428571429,1,0.505747126,0.027956989,0.006451613,1.241663694,1.04455736,0.258,9
0.386,0.388888889,0.948717949,0.5,0.048859935,0.026058632,1.046042152,0.910463285,0.226,10
0.06,0.361111111,0.978723404,0.552941176,0.021276596,0.010638298,1.035953631,1.081517523,0.304,10
0.51,0.19047619,1,0.545454545,0.040816327,0.008163265,1.080600878,0.85608783,0.182,7
0.022,0.5,0.986666667,0.606837607,0.022494888,0.010224949,1.266075542,1.119124093,0.3,11
0.506,0.4,1,0.588235294,0.044534413,0.012145749,1.054489933,0.851363226,0.17,8
0.234,0.594594595,0.98630137,0.429906542,0.025931929,0.019448947,1.097959985,1.290788169,0.432,11
0.118,0.5,0.931034483,0.459770115,0.020408163,0.013605442,1.16107301,1.043517727,0.232,10
0.37,0.473684211,1,0.666666667,0.012698413,0.00952381,0.905499741,0.946975854,0.246,8
0.454,0.5,0.878787879,0.490909091,0.018315018,0.014652015,1.175558168,0.973244999,0.194,7
0.396,0.35,1,0.581818182,0.046357616,0.016556291,0.918519712,0.927415703,0.23,8
0.16,0.545454545,0.98245614,0.550561798,0.021428571,0.00952381,1.290829318,0.971281287,0.23,10
0.064,0.424242424,0.920634921,0.504587156,0.033834586,0.020676692,1.388085394,1.109622673,0.328,12
0.238,0.178571429,1,0.481927711,0.015748031,0.01312336,1.454291193,1.228835793,0.204,8
0.388,0.333333333,1,0.710526316,0.049019608,0.013071895,1.206310808,0.967596274,0.208,8
0.672,0.307692308,1,0.5,0.030487805,0.006097561,0.9739381,0.687762125,0.088,7
0.662,0.6,1,0.53125,0.059171598,0.029585799,0.89135309,0.690468619,0.134,6
0.294,0.769230769,0.947368421,0.631578947,0.056657224,0.016997167,1.067019675,1.039434117,0.174,7
0.1,0.444444444,0.984375,0.636363636,0.043636364,0.02,1.178845249,1.028254937,0.426,10
0.168,0.7,0.973684211,0.611764706,0.036057692,0.03125,0.984949428,1.002440825,0.34,10
0.158,0.75,0.973684211,0.583333333,0.019002375,0.011876485,1.17035809,1.146978968,0.276,8
0.304,0.318181818,0.975609756,0.544117647,0.022988506,0.017241379,1.11872184,1.249848209,0.254,8
0.684,0.75,1,0.545454545,0.101265823,0.088607595,0.865576621,0.729566503,0.124,6
0.422,0.238095238,0.903225806,0.614035088,0.048442907,0.01384083,1.016016087,1.011055353,0.212,8
0.036,0.34375,1,0.490196078,0.039419087,0.024896266,1.630961779,1.362751756,0.238,8
0.246,0.578947368,1,0.5,0.023872679,0.018567639,0.981678598,0.959885947,0.278,8
0.4,0.513513514,0.987654321,0.577777778,0.034285714,0.014285714,1.515345496,1.559870235,0.382,9
0.146,0.846153846,0.945454545,0.762376238,0.074941452,0.032786885,1.431548977,1.092268071,0.246,8
0.25,0.310344828,1,0.482352941,0.005333333,0.013333333,1.324294113,1.210334252,0.176,8
0.39,0.5625,0.965517241,0.654545455,0.026229508,0.013114754,1.151011329,0.970773259,0.18,8
0.312,0.5625,1,0.769230769,0.040697674,0.005813953,1.558140352,1.132104424,0.188,8
0.342,0.75,1,0.650793651,0.027355623,0.027355623,1.172199003,1.057829415,0.226,8
0.004,0.571428571,0.927272727,0.52173913,0.006024096,0.008032129,1.135937264,1.184579213,0.368,12
0.108,0.333333333,0.97826087,0.604651163,0.024663677,0.01793722,1.242232912,0.989657919,0.292,10
0.216,0.375,1,0.680555556,0.030612245,0.020408163,1.094601455,1.018561376,0.286,9
0.306,0.47826087,1,0.592105263,0.034582133,0.028818444,1.1210698,1.151331108,0.184,8
0.32,0.28,0.977777778,0.618421053,0.026470588,0.014705882,1.324811809,0.987359286,0.198,7
0.668,0.214285714,1,0.514285714,0.006024096,0.006024096,0.965532558,0.74061304,0.11,6
0.488,0.9,0.96875,0.509803922,0.05078125,0.01953125,1.053552383,0.817178822,0.18,8
0.192,0.558823529,0.923076923,0.581196581,0.033557047,0.011744966,1.402176151,1.231419059,0.366,12
0.564,0.1,1,0.5,0.018348624,0.013761468,1.395665262,1.092386873,0.112,6
0.486,0.277777778,0.933333333,0.529411765,0.046692607,0.031128405,0.974031505,0.845841156,0.186,8
0.576,0.454545455,1,0.435897436,0.004716981,0.018867925,0.977048398,0.968723453,0.132,6
0.336,0.666666667,0.959183673,0.550561798,0.039156627,0.012048193,1.179257552,0.896522533,0.202,7
0.012,0.586206897,0.984126984,0.5,0.033596838,0.005928854,1.379802841,1.248026965,0.262,9
0.072,0.387096774,0.968253968,0.691489362,0.030172414,0.010775862,1.172224585,1.062173932,0.318,9
0.068,0.625,1,0.5,0.015021459,0.027896996,1.188396042,1.060631608,0.242,10
0.122,0.681818182,0.979166667,0.586206897,0.022779043,0.006833713,1.076204148,1.064207894,0.3,9
0.006,0.378378378,0.96969697,0.537037037,0.02584493,0.009940358,1.373366686,1.204610375,0.34,11
0.346,0.636363636,1,0.610169492,0.024464832,0.036697248,1.009902074,0.936173246,0.192,8
0.226,0.193548387,0.977777778,0.635135135,0.012919897,0.012919897,1.100626146,1.009010185,0.236,9
0.132,0.348837209,0.985507246,0.447368421,0.024734982,0.014134276,1.131296124,1.121369638,0.326,8
0.036,0.586206897,0.925925926,0.67961165,0.020746888,0.031120332,1.508777862,1.262228034,0.326,11
0.432,0.192307692,0.96,0.723404255,0.028169014,0.028169014,1.016196202,0.995004022,0.22,8
0.052,0.314285714,0.818181818,0.571428571,0.035864979,0.025316456,1.417898894,1.106311587,0.332,11
0.316,0.833333333,0.977272727,0.588235294,0.073099415,0.035087719,1.186339246,0.973581478,0.224,7
0.238,0.5625,0.984848485,0.580645161,0.046849758,0.016155089,1.134358989,0.997364895,0.414,11
0.216,0.5,0.980392157,0.493150685,0.022959184,0.017857143,1.165421028,1.104246526,0.262,8
0.33,0.32,1,0.666666667,0.041791045,0.023880597,1.375936908,1.095429694,0.21,8
0.39,0.28,0.897435897,0.666666667,0.039344262,0.016393443,1.62402848,1.093747728,0.164,8
0.118,0.8125,0.933333333,0.64,0.031746032,0.011337868,1.55323414,1.130529059,0.242,10
0.382,0.705882353,0.894736842,0.515151515,0.012944984,0.029126214,1.499689427,0.94072868,0.148,8
0.202,0.4,0.933333333,0.680412371,0.020050125,0.005012531,1.829908546,1.360156267,0.248,8
0.184,0.583333333,1,0.592592593,0.029411765,0.029411765,1.685912983,1.151544941,0.236,10
0.43,0.875,1,0.616666667,0.028070175,0.010526316,1.16134967,1.049016317,0.172,8
0.332,0.631578947,0.941176471,0.483870968,0.026946108,0.038922156,0.944270478,0.993734633,0.292,8
0.526,0.666666667,1,0.511627907,0.029535865,0.016877637,1.05849652,0.750102932,0.104,8
0.09,0.56,0.955555556,0.484210526,0.048351648,0.021978022,1.158800502,1.213432909,0.318,10
0.028,0.444444444,0.973684211,0.47706422,0.040856031,0.044747082,1.204301398,1.19608317,0.384,11
0.162,0.636363636,0.972972973,0.577464789,0.033412888,0.035799523,1.030083209,1.025456369,0.346,9
0.954,1,1,0.8,0,0,0,0,0.022,2
0.432,0.352941176,1,0.625,0.014084507,0.01056338,1.171243469,1.056412403,0.144,7
0.262,0.32,1,0.563380282,0.008130081,0.008130081,1.072681291,0.853576327,0.216,8
0.594,0.363636364,1,0.65,0.034482759,0.019704433,2.065752862,0.937190246,0.088,7
0.174,0.264705882,0.981818182,0.655172414,0.01937046,0.014527845,1.484560629,1.373654629,0.232,9
0.072,0.62962963,1,0.509803922,0.028017241,0.012931034,1.219011323,1.122009353,0.264,8
0.82,1,0.857142857,0.7,0.122222222,0,0.627896949,0.394660164,0.072,4
0.308,0.642857143,1,0.567567568,0.075144509,0.046242775,1.121679508,1.044100848,0.204,7
0.022,0.548387097,0.980769231,0.609195402,0.014314928,0.010224949,1.300766697,1.246294553,0.346,10
0.45,0.666666667,1,0.466666667,0.018181818,0.010909091,0.975968966,0.829858004,0.188,9
0.42,0.692307692,1,0.528301887,0.020689655,0.04137931,0.855343514,0.781488243,0.234,8
0.068,0.323529412,1,0.620689655,0.010729614,0.015021459,1.225893142,1.183333801,0.314,8
0.308,0.096774194,1,0.516129032,0.01734104,0.00867052,0.978689429,0.940834947,0.208,8
0.286,0.666666667,0.970588235,0.492753623,0.022408964,0.019607843,1.058911689,0.95211329,0.272,8
0.14,0.413793103,0.977777778,0.554347826,0.046511628,0.006976744,1.163699711,0.946809049,0.316,8
0.468,0.6,1,0.637931034,0.04887218,0.045112782,1.514285009,1.193879264,0.138,7
0.396,0.333333333,0.976744186,0.633333333,0.036423841,0.006622517,1.041623718,0.855067832,0.23,8
0.332,0.526315789,1,0.492063492,0.017964072,0.008982036,0.85601811,0.851454274,0.236,9
0.36,0.333333333,0.977272727,0.754385965,0.021875,0.01875,1.096193958,0.984823482,0.222,8
0.626,0.555555556,0.954545455,0.586206897,0.037433155,0.016042781,0.747844889,0.774189258,0.146,8
0.254,0.434782609,0.942857143,0.467741935,0.042895442,0.018766756,0.931344589,0.988097264,0.316,9
0.322,0.526315789,0.891891892,0.630136986,0.029498525,0.04719764,1.102787256,1.040372279,0.234,8
0.482,0.111111111,0.976190476,0.561403509,0.011583012,0,1.196054688,0.931507297,0.15,8
0.02,0.433333333,0.980769231,0.696629213,0.045098039,0.005882353,1.174694541,1.142079659,0.362,12
0.444,0.5625,1,0.596774194,0.035971223,0.039568345,1.0697127,1.012861142,0.172,7
0.744,0.272727273,1,0.535714286,0.0703125,0.015625,1.071646737,0.630359543,0.08,6
0.078,0.64,0.895833333,0.598039216,0.034707158,0.010845987,1.101797354,1.038899174,0.336,9
0.276,0.55,0.953488372,0.41025641,0.074585635,0.049723757,1.52007055,1.041175576,0.208,8
0.64,0.5,0.9,0.674418605,0.044444444,0.044444444,1.129642866,0.833828894,0.128,6
0.252,0.681818182,0.896551724,0.492957746,0.010695187,0.013368984,1.127038364,1.056010335,0.248,8
0.082,0.323529412,0.862068966,0.567010309,0.019607843,0.015250545,1.229566552,0.967117339,0.334,10
0.378,0.3,0.977777778,0.676056338,0.022508039,0.032154341,1.64572129,1.254499557,0.18,8
0.066,0.555555556,0.94,0.5,0.012847966,0.017130621,1.159153745,1.07992881,0.338,10
0.22,0.290322581,0.936170213,0.489130435,0.069230769,0.012820513,1.56098523,1.035191094,0.252,9
0.194,0.785714286,1,0.686746988,0.022332506,0.004962779,1.498411296,1.003164644,0.238,9
0.586,0.461538462,0.9375,0.675675676,0.082125604,0,1.198417307,0.772116496,0.162,7
0.03,0.314285714,1,0.601694915,0.020618557,0.022680412,1.36214752,1.134245288,0.3,10
0.006,0.586206897,1,0.676767677,0.028169014,0.010060362,1.025225489,1.064926307,0.29,9
0.382,0.411764706,1,0.671641791,0.025889968,0.019417476,1.288858937,0.982795807,0.196,8
0.352,0.291666667,0.951219512,0.629032258,0.018518519,0.012345679,1.173664597,1.097815513,0.212,8
0.044,0.5,1,0.446808511,0.088122605,0.01532567,1.148752776,1.055694744,0.368,9
0.062,0.256410256,0.984375,0.463636364,0.016949153,0.013182674,1.234919651,1.061627006,0.336,8
0.266,0.583333333,0.978723404,0.432432432,0.046321526,0.029972752,1.605852324,1.025577812,0.198,8
0.386,0.846153846,0.95,0.61971831,0.029315961,0.006514658,1.388407608,1.027392927,0.192,7
0.448,0.692307692,1,0.6,0.105072464,0.003623188,0.945455841,0.828611217,0.2,8
0.174,0.272727273,0.927272727,0.670454545,0.031476998,0.024213075,1.111804581,1.061680922,0.278,9
0.39,0.363636364,0.916666667,0.548387097,0.042622951,0.009836066,1.275956462,1.095320188,0.222,8
0.368,0.5,0.902439024,0.37704918,0.063291139,0.034810127,1.122562362,0.886114237,0.208,9
0.294,0.666666667,0.986842105,0.6,0.013910355,0.013910355,1.369821393,1.367245381,0.358,9
0.066,0.555555556,0.981481481,0.5,0.04315197,0.018761726,0.975139776,1.046723303,0.44,12
0.188,0.222222222,0.967741935,0.533333333,0.004926108,0.002463054,1.124357147,1.050694767,0.268,9
0.19,0.194444444,0.981132075,0.487179487,0.012345679,0.019753086,1.077176561,1.190195672,0.288,10
0.296,0.269230769,1,0.753246753,0.045454545,0.03125,0.986653415,0.97154681,0.24,8
0.742,0.8,1,0.548387097,0.07751938,0,0.973127837,0.610430716,0.082,7
0.53,0.7,1,0.769230769,0.008510638,0.017021277,1.041632629,0.914679396,0.154,8
0.018,0.307692308,1,0.561797753,0.018329939,0.00814664,1.188132638,1.127745111,0.326,10
0.19,0.392857143,1,0.532467532,0.061728395,0.022222222,1.258157488,0.91435336,0.268,10
0.444,0.8,1,0.6,0.028776978,0.04676259,1.244451452,0.865503643,0.144,7
0.24,0.224489796,0.972972973,0.711538462,0.019354839,0.022580645,1.500528519,1.323542043,0.362,10
0.392,0.529411765,0.925925926,0.444444444,0.042763158,0.013157895,0.801324349,0.889633359,0.292,9
0.192,0.722222222,0.848484848,0.581081081,0.00990099,0.007425743,1.215336407,1.091709256,0.304,11
0.488,0.285714286,0.90625,0.571428571,0.0234375,0.015625,1.43737638,0.924249484,0.172,7
0.482,0.571428571,1,0.527272727,0.011583012,0.011583012,1.042162158,0.822960961,0.164,8
0.396,0.875,1,0.507462687,0.052980132,0.023178808,0.953752642,0.808863689,0.176,8
0.22,0.407407407,0.976744186,0.621621622,0.030769231,0.005128205,1.108829716,1.025036795,0.248,8
0.558,0.3125,0.90625,0.692307692,0.054298643,0.013574661,1.095593526,0.943715071,0.162,8
0.392,0.6,0.909090909,0.532467532,0.026315789,0.016447368,1.107139594,0.837829715,0.188,8
0.112,0.323529412,0.941176471,0.522727273,0.018018018,0.011261261,1.072749877,1.006270445,0.306,8
0.228,0.444444444,0.956521739,0.64516129,0.054404145,0.010362694,1.40258228,1.010918088,0.252,8
0.364,0.55,0.96969697,0.75,0.044025157,0.022012579,1.320817469,1.218300085,0.2,8
0.014,0.484848485,0.936507937,0.654205607,0.021696252,0.021696252,1.512372084,1.182686855,0.37,12
0.454,0.818181818,1,0.58,0.051282051,0.010989011,0.971965067,0.781409947,0.158,6
0.522,0.4375,0.951219512,0.637931034,0.054393305,0.016736402,1.760330823,1.065814434,0.116,7
0.146,0.28125,1,0.568181818,0.035128806,0.009367681,1.337455334,1.213469478,0.25,9
0.038,0.625,1,0.569892473,0.01039501,0.01039501,1.146819169,1.151193572,0.328,10
0.236,0.179487179,1,0.573170732,0.062827225,0.010471204,1.371413262,0.928656361,0.23,8
0.312,0.55,1,0.46031746,0.014534884,0.002906977,1.012665645,0.922735946,0.238,9
0.428,0.6,0.953488372,0.4,0.031468531,0.003496503,1.352865394,0.890999368,0.178,7
0.514,0.470588235,1,0.536585366,0.032921811,0.020576132,0.989856193,0.942830462,0.172,8
0.616,0.5,1,0.555555556,0.046875,0.020833333,0.756805861,0.697210056,0.144,6
0.542,1,0.958333333,0.512195122,0.048034934,0.013100437,0.891985657,0.851043475,0.158,7
0.184,0.565217391,1,0.628205128,0.051470588,0.014705882,1.034992081,0.996665272,0.31,10
0.196,0.303030303,0.961538462,0.548780488,0,0.004975124,1.126357846,0.977655318,0.246,10
0.226,0.52173913,1,0.588888889,0.041343669,0.005167959,1.403245722,1.123337444,0.244,8
0.116,0.444444444,0.967213115,0.556818182,0.015837104,0.00678733,1.203225177,1.140482338,0.272,8
0.476,0.533333333,0.976470588,0.565789474,0.02303523,0.017615176,1.317691861,1.165991952,0.51,11
0.288,0.611111111,1,0.506849315,0.056179775,0.019662921,1.322432916,0.955914077,0.168,8
0.338,0.454545455,1,0.659574468,0.024169184,0.01510574,1.634262208,1.224301714,0.178,8
0.338,0.380952381,1,0.515625,0.024169184,0.018126888,1.165818614,1.001086485,0.218,8
0.344,0.625,0.972972973,0.558441558,0.033536585,0.033536585,1.477834313,0.846787652,0.154,8
0.248,0.888888889,1,0.554054054,0.034574468,0.015957447,1.517279021,1.171539599,0.192,9
0.306,0.55,1,0.583333333,0.011527378,0.002881844,1.310922538,1.061333226,0.17,8
0.166,0.264705882,1,0.550561798,0.03117506,0.007194245,1.244057368,1.005795422,0.238,8
0.052,0.341463415,0.918032787,0.427083333,0.030418251,0.005703422,0.972683793,1.03458599,0.398,10
0.4,0.0625,1,0.666666667,0.036666667,0.036666667,1.131433442,0.985672345,0.198,8
0.324,0.611111111,0.923076923,0.561403509,0.032544379,0.01183432,1.056047918,1.097238147,0.252,8
0.968,0,1,0.8,0.0625,0,0.8,0.205274248,0.016,2
0.684,0.833333333,1,0.62962963,0.126582278,0.006329114,0.895361488,0.787432765,0.126,6
0.256,0.565217391,1,0.528571429,0.016129032,0.01344086,1.416342239,1.098936599,0.178,8
0.232,0.416666667,0.942857143,0.56626506,0.026041667,0.0234375,1.183090809,1.088238171,0.292,8
0.334,0.666666667,0.860465116,0.567901235,0.039039039,0.012012012,1.339192897,0.970619225,0.252,8
0.186,0.435897436,0.916666667,0.64,0.02529511,0.030354132,1.311532731,1.165452001,0.4,10
0.242,0.578947368,1,0.56,0.055408971,0.021108179,1.756758784,1.457137235,0.192,8
0.6,0.384615385,1,0.710526316,0.025,0.015,1.100548896,0.882036847,0.112,6
0.176,0.545454545,1,0.548780488,0.075242718,0.012135922,1.105505658,0.973485538,0.21,8
0.17,0.736842105,0.977777778,0.475609756,0.03373494,0.009638554,1.370375389,1.091692821,0.228,8
0.052,0.484848485,0.957142857,0.5625,0.057034221,0.051330798,1.096670629,1.120084001,0.412,11
0.058,0.470588235,1,0.491666667,0.02268431,0.026465028,1.313855111,1.15905903,0.302,10
0.096,0.405405405,0.985507246,0.449152542,0.018248175,0.01459854,1.545975391,1.287682823,0.336,10
0.066,0.52173913,0.951219512,0.593023256,0.025695931,0.010706638,1.003850842,1.195028171,0.348,10
0.008,0.6,0.979166667,0.636363636,0.017857143,0.009920635,1.111597849,1.233817731,0.35,12
0.262,0.5,0.97826087,0.7,0.056910569,0.029810298,0.912180188,0.940120366,0.266,8
0.342,0.45,0.976744186,0.625,0.015197568,0.021276596,1.024268654,0.972070636,0.214,8
0.044,0.35483871,0.98,0.52173913,0.029288703,0.00209205,0.98287838,1.020107138,0.336,10
0.634,0.285714286,1,0.666666667,0.038251366,0.027322404,0.733254021,0.741776063,0.162,7
0.164,0.461538462,1,0.548387097,0.035885167,0.026315789,1.54742729,1.363947495,0.262,8
0.068,0.592592593,0.929824561,0.638095238,0.036480687,0.012875536,1.190396685,0.994947976,0.3,9
0.47,0.263157895,1,0.634615385,0.045283019,0.033962264,1.232088534,1.007196514,0.174,8
0.49,0.818181818,0.972222222,0.52,0.035294118,0.035294118,1.254322847,0.888928804,0.138,8
0.16,0.5,0.943396226,0.556818182,0.033333333,0.021428571,1.214562817,1.133671146,0.264,8
0.364,0.588235294,1,0.656716418,0.053459119,0.018867925,1.153091286,1.009527337,0.176,8
